"id","state_name","route_name","route_link","bus_name","bus_type","departing","duration","reaching","rating","price","availability"
"134","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","Suraj Holidays","VE A/C Sleeper (2+1)","23:59","07h 16m","07:15","3.1","1300.00","11"
"135","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","SURAJ TRAVEL HOUSE","VE A/C Seater / Sleeper (2+1)","23:00","07h 00m","06:00","2.6","899.00","7"
"136","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","SKS Tourist Corporation (REGD)","A/C Sleeper (2+1)","23:55","06h 35m","06:30","2.9","1599.00","3"
"137","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","SKS Tourist Corporation (REGD)","Non A/C Seater / Sleeper (2+1)","23:45","05h 45m","05:30","2.9","999.00","3"
"138","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","P K Travels","NON A/C Seater / Sleeper (3+1)","23:35","06h 25m","06:00","4.0","1100.00","30"
"139","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","SURAJ TRAVEL HOUSE","A/C Seater (2+2)","22:45","07h 15m","06:00","3.8","2000.00","49"
"140","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","DA Transports","A/C Sleeper (2+1)","23:50","06h 55m","06:45","4.0","1149.00","2"
"141","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","DA Transports","A/C Sleeper (2+1)","23:50","06h 55m","06:45","4.0","1063.00","2"
"142","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","SURAJ TRAVEL HOUSE","A/C Seater (2+2)","23:15","06h 45m","06:00","3.2","2000.00","49"
"143","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","DA Transports","A/C Sleeper (2+1)","00:00","07h 45m","07:45","4.0","1199.00","3"
"144","kerala","Kalpetta (kerala) to Bangalore","https://www.redbus.in/bus-tickets/kalpetta-to-bangalore","DA Transports","A/C Sleeper (2+1)","00:00","07h 45m","07:45","3.6","1199.00","3"
"145","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","Blue Bird Travels","A/C Seater Push Back (2+2)","21:40","03h 20m","01:00","3.1","749.00","33"
"146","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","EMERALD TRAVELS","A/C Sleeper (2+1)","21:56","02h 34m","00:30","3.1","1300.00","2"
"147","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","EMERALD TRAVELS","A/C Semi Sleeper (2+2)","23:00","01h 35m","00:35","3.1","1100.00","16"
"148","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","KP Travels","Volvo AC Seater Pushback 2+2","23:00","02h 01m","01:01","3.1","1799.00","35"
"149","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","Madhavi Travels","Volvo A/C Semi Sleeper (2+2)","23:30","02h 25m","01:55","4.0","999.00","1"
"150","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","A1 Travels","Bharat Benz A/C Sleeper (2+1)","23:30","02h 00m","01:30","3.3","1300.00","2"
"151","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","Surya Connect","Volvo A/C Semi Sleeper (2+2)","23:55","03h 40m","03:35","4.3","680.00","3"
"152","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","Cochin Express","A/C Seater Push Back (2+2)","23:55","03h 40m","03:35","4.1","700.00","1"
"153","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","Kalpaka Travels 1","A/C Semi Sleeper (2+2)","23:59","03h 41m","03:40","4.0","600.00","3"
"154","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","EMERALD TRAVELS","Bharat Benz A/C Seater (2+2)","23:59","03h 56m","03:55","3.1","800.00","25"
"155","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","Blue Bird Travels","A/C Seater Push Back (2+2)","00:45","02h 00m","02:45","3.1","699.00","6"
"156","kerala","Kozhikode to Thrissur","https://www.redbus.in/bus-tickets/kozhikode-to-thrissur","Galaxy Tours","2+1 Air Suspension A/C Seater / Sleeper","21:45","03h 00m","00:45","2.9","800.00","2"
"157","kerala","Thiruvananthapuram to Kozhikode","https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode","KSRTC (Kerala) - 453","Super Express Non AC Seater Air Bus (2+2)","19:40","08h 42m","04:22","2.9","586.00","1"
"158","kerala","Thiruvananthapuram to Kozhikode","https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode","EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)","19:30","09h 00m","04:30","1.9","1000.00","2"
"159","kerala","Thiruvananthapuram to Kozhikode","https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode","EMERALD TRAVELS","A/C Semi Sleeper (2+2)","19:30","08h 55m","04:25","1.9","1000.00","1"
"160","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Kalpaka Travels","A/C Sleeper (2+1)","22:10","06h 50m","05:00","4.5","1100.00","3"
"161","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","NS Transports","A/C Sleeper (2+1)","22:15","07h 20m","05:35","4.4","1100.00","2"
"162","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","NS Transports","NON A/C Sleeper (2+1)","22:45","06h 35m","05:20","4.4","899.00","1"
"163","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","GOLDEN TRAVEL AGENCIES","Volvo A/C Semi Sleeper (2+2)","22:45","06h 00m","04:45","4.4","1000.00","3"
"164","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Ashoka Travel and Logistics","A/C Sleeper (2+1)","21:45","07h 45m","05:30","4.4","900.00","2"
"165","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","GOLDEN TRAVEL AGENCIES","NON A/C Sleeper (2+1)","22:30","06h 15m","04:45","4.2","900.00","4"
"166","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","GOLDEN TRAVEL AGENCIES","A/C Sleeper (2+1)","21:45","07h 40m","05:25","4.2","1099.00","1"
"167","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","NS Transports","Non A/C Seater / Sleeper (2+1)","22:00","08h 00m","06:00","4.0","800.00","7"
"168","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","P K Travels","NON A/C Semi Sleeper (2+2)","21:45","07h 15m","05:00","4.1","699.00","16"
"169","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Ashoka Travel and Logistics","A/C Semi Sleeper (2+2)","22:30","07h 15m","05:45","3.6","800.00","8"
"170","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Kalpaka Travels","NON A/C Seater/ Sleeper (2+1)","21:45","07h 35m","05:20","3.9","700.00","12"
"171","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","National travels and logistics","Non A/C Seater / Sleeper (2+1)","22:40","07h 05m","05:45","3.7","649.00","2"
"172","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Ashoka Travel and Logistics","NON A/C Semi Sleeper (2+2)","22:00","07h 30m","05:30","3.3","700.00","24"
"173","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Arya Travels","A/C Sleeper (2+1)","19:45","09h 25m","05:10","3.2","1145.00","1"
"174","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","GOLDEN TRAVEL AGENCIES","Non AC Seater (2+2)","22:15","06h 45m","05:00","3.7","749.00","15"
"175","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Kalpaka Travels","NON A/C Seater/ Sleeper (2+1)","22:00","07h 00m","05:00","4.1","800.00","7"
"176","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","P K Travels","A/C Sleeper (2+1)","22:15","07h 15m","05:30","3.8","950.00","3"
"177","kerala","Bangalore to Kannur","https://www.redbus.in/bus-tickets/bangalore-to-kannur","Kyros Connect","A/C Semi Sleeper (2+2)","23:00","07h 30m","06:30","4.2","899.00","22"
"178","kerala","Kozhikode to Kottayam","https://www.redbus.in/bus-tickets/kozhikode-to-kottayam","KSRTC (Kerala) - 673","Super Fast Non AC Seater (2+3)","23:25","06h 30m","05:55","2.8","332.00","4"
"179","kerala","Kozhikode to Kottayam","https://www.redbus.in/bus-tickets/kozhikode-to-kottayam","Madhavi Travels","Volvo A/C Semi Sleeper (2+2)","23:30","05h 20m","04:50","4.0","1099.00","1"
"180","kerala","Kozhikode to Kottayam","https://www.redbus.in/bus-tickets/kozhikode-to-kottayam","Sonia Travels","A/C Semi Sleeper (2+2)","23:45","06h 40m","06:25","4.3","700.00","1"
"181","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","NS Transports","A/C Sleeper (2+1)","21:15","08h 15m","05:30","4.6","1200.00","2"
"182","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","MMK Travels","A/C Sleeper (2+1)","21:30","08h 30m","06:00","4.4","1199.00","5"
"183","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","NS Transports","NON A/C Sleeper (2+1)","21:45","08h 00m","05:45","4.2","950.00","1"
"184","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","NS Transports","Non A/C Seater / Sleeper (2+1)","20:30","08h 50m","05:20","4.0","800.00","5"
"185","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Ashoka Travel and Logistics","A/C Semi Sleeper (2+2)","21:00","08h 15m","05:15","3.8","1100.00","6"
"186","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Ashoka Travel and Logistics","NON A/C Semi Sleeper (2+2)","21:30","07h 30m","05:00","3.7","900.00","3"
"187","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","National travels and logistics","Non A/C Seater / Sleeper (2+1)","21:15","08h 15m","05:30","3.6","1090.00","6"
"188","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Arya Travels","A/C Sleeper (2+1)","21:25","08h 05m","05:30","3.0","1045.00","5"
"189","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Kalpaka Travels 1","NON A/C Seater/ Sleeper (2+1)","21:30","07h 30m","05:00","4.8","900.00","1"
"190","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","P K Travels","NON A/C Semi Sleeper (2+2)","20:30","09h 45m","06:15","3.6","900.00","10"
"191","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Golden Travels","Volvo A/C Semi Sleeper (2+2)","21:45","07h 05m","04:50","4.9","999.00","3"
"192","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Kalpaka Travels 1","NON A/C Seater/ Sleeper (2+1)","21:00","08h 00m","05:00","3.5","800.00","2"
"193","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Kalpaka Travels 1","NON A/C Semi Sleeper (2+2)","20:45","08h 15m","05:00","3.3","800.00","5"
"194","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Kalpaka Travels 1","NON A/C Semi Sleeper (2+2)","21:50","07h 40m","05:30","3.4","800.00","5"
"195","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Kalpaka Travels 1","NON A/C Seater/ Sleeper (2+1)","21:15","07h 45m","05:00","3.5","900.00","2"
"196","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Golden Travels","Non A/C Seater / Sleeper (2+1)","21:15","07h 45m","05:00","4.5","849.00","3"
"197","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Golden Travels","NON A/C Sleeper (2+1)","21:30","07h 30m","05:00","4.3","999.00","1"
"198","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Arya Travels","A/C Sleeper (2+1)","21:20","08h 10m","05:30","3.4","1045.00","9"
"199","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","P K Travels","A/C Sleeper (2+1)","21:00","08h 00m","05:00","3.5","1200.00","2"
"200","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Blue Lagoon Holidays","A/C Semi Sleeper (2+2)","21:45","07h 15m","05:00","4.5","799.00","12"
"201","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Arya Travels","A/C Semi Sleeper (2+2)","21:25","08h 05m","05:30","3.0","799.00","5"
"202","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Arya Travels","A/C Sleeper (2+1)","21:20","08h 15m","05:35","3.8","990.00","4"
"203","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Sam Tours and Travels","A/C Semi Sleeper (2+2)","21:00","09h 00m","06:00","3.0","700.00","23"
"204","kerala","Kannur to Bangalore","https://www.redbus.in/bus-tickets/kannur-to-bangalore","Sam Tourist","A/C Sleeper (2+1)","21:30","08h 30m","06:00","2.6","999.00","10"
"205","kerala","Kottayam to Kozhikode","https://www.redbus.in/bus-tickets/kottayam-to-kozhikode","A1 Travels","A/C Seater / Sleeper (2+1)","23:59","07h 01m","07:00","2.8","700.00","1"
"206","kerala","Kottayam to Kozhikode","https://www.redbus.in/bus-tickets/kottayam-to-kozhikode","EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)","23:00","05h 30m","04:30","3.2","1000.00","3"
"207","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Ubc travels","A/C Semi Sleeper (2+2)","22:30","02h 30m","01:00","3.8","700.00","1"
"208","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","22:31","02h 54m","01:25","3.2","1100.00","1"
"209","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Adrin Travels","A/C Seater/Sleeper (2+1)","23:05","02h 55m","02:00","3.9","850.00","2"
"210","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Madhavi Travels","A/C Semi Sleeper (2+2)","23:20","02h 55m","02:15","4.0","599.00","4"
"211","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Ubc travels","A/C Seater/Sleeper (2+1)","23:20","03h 40m","03:00","3.8","900.00","4"
"212","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Surya Connect","Volvo A/C Semi Sleeper (2+2)","23:20","02h 50m","02:10","4.3","580.00","3"
"213","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Cochin Express","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","23:30","02h 50m","02:20","4.1","700.00","8"
"214","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","UFO Bus","Volvo Multi-Axle B9R A/c Semi Sleeper (2+2)","23:40","03h 05m","02:45","4.0","650.00","2"
"215","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","LIYAS TOURS","Bharat Benz A/C Sleeper (2+1)","23:47","03h 53m","03:40","4.0","1549.00","1"
"216","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Kallada Travels (Suresh Kallada)","A/C Sleeper (2+1)","23:55","03h 55m","03:50","3.2","1000.00","2"
"217","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","Madhavi Travels","Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)","23:59","03h 36m","03:35","4.0","699.00","5"
"218","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","EMERALD TRAVELS","A/C Semi Sleeper (2+2)","02:15","02h 10m","04:25","3.1","1000.00","12"
"219","kerala","Thrissur to Kozhikode","https://www.redbus.in/bus-tickets/thrissur-to-kozhikode","EMERALD TRAVELS","Bharat Benz A/C Semi Sleeper (2+2)","02:30","02h 00m","04:30","3.1","1000.00","5"
"220","kerala","Kozhikode to Kalpetta (kerala)","https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta","KSRTC (Kerala) - 1314","Super Express Non AC Seater Air Bus (2+2)","21:15","01h 45m","23:00","4.1","894.00","10"
"221","kerala","Kozhikode to Kalpetta (kerala)","https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta","KSRTC (Kerala) - 779","Super Fast Non AC Seater (2+3)","21:45","01h 10m","22:55","4.1","111.00","40"
"222","kerala","Kozhikode to Kalpetta (kerala)","https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta","KSRTC (Kerala) - 833","Super Fast Non AC Seater (2+3)","22:15","02h 15m","00:30","4.1","111.00","49"
"223","kerala","Kozhikode to Kalpetta (kerala)","https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta","KSRTC (Kerala) - 719","Super Fast Non AC Seater (2+3)","23:00","02h 00m","01:00","5.0","111.00","2"
"224","kerala","Kozhikode to Kalpetta (kerala)","https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta","KSRTC (Kerala) - 96","Swift Deluxe Non AC Air Bus (2+2)","23:05","01h 25m","00:30","4.1","186.00","1"
"225","kerala","Kozhikode to Kalpetta (kerala)","https://www.redbus.in/bus-tickets/kozhikode-to-kalpetta","KSRTC (Kerala) - 757","Super Fast Non AC Seater (2+3)","23:20","02h 00m","01:20","4.1","111.00","44"
"226","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Cochin Express","A/C Sleeper (2+1)","22:30","01h 29m","23:59","4.1","1000.00","2"
"227","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Cochin Express","A/C Sleeper (2+1)","22:30","01h 29m","23:59","4.1","1000.00","2"
"228","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Sonia Travels","A/C Seater/Sleeper (2+1)","21:30","01h 59m","23:29","3.8","800.00","8"
"229","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Sonia Travels","A/C Seater/Sleeper (2+1)","19:30","03h 59m","23:29","3.8","800.00","7"
"230","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","A1 Travels","Bharat Benz A/C Sleeper (2+1)","21:00","02h 30m","23:30","3.3","500.00","22"
"231","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Cochin Express","A/C Seater Push Back (2+2)","22:30","01h 25m","23:55","4.1","700.00","1"
"232","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Cochin Express","Bharat Benz A/C Seater (2+2)","22:20","01h 39m","23:59","4.1","600.00","49"
"233","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Cochin Express","A/C Seater Push Back (2+2)","22:30","01h 25m","23:55","4.1","700.00","1"
"234","kerala","Kalpetta (kerala) to Kozhikode","https://www.redbus.in/bus-tickets/kalpetta-to-kozhikode","Cochin Express","Bharat Benz A/C Seater (2+2)","22:25","01h 34m","23:59","4.1","600.00","49"
